発売日,クロスレビュー(評価),容量(bit),ジャンル,メーカー,タイトル,価格,ジョブカテゴリ,カウント,ハード・メモリ,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1993-12-17,-,3,SPT,ビスコ,ブギウギ・ボーリング,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-12-17,-,3,SHT,ビクターＥ,メタルファング,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-12-17,-,8,SPT,T＆Eソフト,遥かなるオーガスタ,"￥8,800","￥9,000代",0,MD,,横山英二,加藤英治,中島健二,冨田茂,,横山俊朗,
1993-12-24,-,6,SHT,ビック東海,バトルマニア大吟醸,"￥7,800","￥8,000代",0,MD,,,,,,,,
1993-12-25,-,9,ACT,テンゲン,オーサムポッサム,"￥8,800","￥9,000代",0,MD,,,,,,,,
1993-12-26,-,3,ACT,ＥＡＶ,クルーボール,"￥6,800","￥7,000代",0,MD,,,,,,,,
1993-12-29,-,8,ACT,サンソフト,フラッシュバック,"￥8,000","￥8,000代",0,MD,,,,,,,,
1993-12-29,-,6,RPG,講談社総研,魔天の創滅,"￥8,900","￥9,000代",0,MD,,,,,,,,
1994-01-01,-,0,TAB,株式会社サンサン,サンサン,-,-,0,MD,,,,,,,,
1994-01-14,-,6,SLG,ＥＡＶ,ジェネラル・カオス大混戦,"￥8,900","￥9,000代",0,MD,,,,,,,,
1994-01-14,-,9,ACT,セガ,龍虎の拳,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-01-28,-,8,SPT,セガ,デビルズコース,"￥8,800","￥9,000代",0,MD,,,,,,リンジー・デヴリン,,
1994-01-28,-,9,ADV,セガ,幽☆遊☆白書外伝,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-02-04,-,9,SPT,セガ,NFLフットボール'94,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-02-11,-,9,SPT,セガ,ウィンターオリンピック,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-02-18,-,9,SPT,ＥＡＶ,NFLプロフットボール'94,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-02-18,-,6,SLG,光栄,エアーマネジメントII航空王をめざせ,"￥12,800","￥13,000代",0,MD,,,,,岩崎琢,,シブサワ・コウ,
1994-02-18,-,12,ACT,セガ,エターナルチャンピオンズ,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-02-18,-,6,ACT,ヴァージン,クールスポット,"￥8,000","￥8,000代",0,MD,,,,,,,,
1994-02-25,-,6,SHT,アクレイム,T2ジ・アーケードゲーム,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-02-25,-,6,SPT,テンゲン,デビスカップ,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-02-25,-,8,SPT,セガ,ワイアラエの奇蹟,"￥8,800","￥9,000代",0,MD,,横山英二,加藤英治,中島健二,冨田茂,,横山俊朗,
1994-02-25,-,9,SLG,光栄,信長の野望覇王伝,"￥12,800","￥13,000代",0,MD,,,,,菅野よう子,,シブサワ・コウ,
1994-03-04,-,9,SPT,ＥＡＶ,2020年スーパーベースボール,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-03-04,-,6,SPT,テクモ,テクモスーパーNBAバスケットボール,"￥8,900","￥9,000代",0,MD,,,,,,,,
1994-03-04,-,9,SPT,コナミ,ハイパーダンクザ・プレイオフエディション,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-03-11,-,9,ACT,マーバ,クレヨンしんちゃん嵐を呼ぶ園児,"￥8,800","￥9,000代",0,MD,,,,尾形和正|田中康介|牛村憲彦,富樫則彦,,,
1994-03-18,33,9,RAC,セガ,バーチャレーシング,"￥9,800","￥10,000代",19,MD,,鈴木裕,鈴木裕,名越稔洋,光吉猛修,,,
1994-03-18,-,6,ACT,コナミ,バンパイアキラー,"￥7,800","￥8,000代",0,MD,,,,,山根ミチル,,桐田富和,
1994-03-18,-,12,ACT,セガ,ベアナックルIII,"￥7,800","￥8,000代",8,MD,,YUI,百田浩司,WANTER|ZOZO|清宮敦嗣,古代祐三|川島基宏,,OSSIY|NORIYUKI,
1994-03-25,-,9,SPT,アクレイム,WWFロイヤルランブル,"￥8,900","￥9,000代",0,MD,,,,,,,,
1994-03-25,-,6,SHT,テンゲン,ヴイ・ファイヴ,"￥7,800","￥8,000代",0,MD,,高野健一,岩倉聖治|池田恒基,直良有祐|山口幹雄,弓削雅稔,,,
1994-03-25,-,6,ACT,ビック東海,タイムドミネーター,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-04-01,-,9,TAB,セガ,タントアール,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-04-01,-,9,ACT,バンダイ,ドラゴンボールZ武勇列伝,"￥8,800","￥9,000代",8,MD,,,,森下孝三|蛭田成一,天岸真志,,宮河恭夫|清水泰臣|鈴木敏弘,
1994-04-01,-,8,ACT,セガ,モンスターワールドIV,"￥8,800","￥9,000代",0,MD,,西澤龍一,H.TOHYAMA,大空真紀,渡辺人,,,
1994-04-02,-,3,RPG,セガ,ファンタシースター復刻版,"￥4,800","￥5,000代",0,MD,,,,,,,,
1994-04-22,-,6,ACT,データイースト,キャプテンラング,"￥6,800","￥7,000代",0,MD,,,,大谷明|さとうむつのり,清水絵美|岩崎正明,,,
1994-04-29,-,9,SPT,アクレイム,NBAJAM,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-05-13,-,9,RAC,セガ,アウトランナーズ,"￥7,800","￥8,000代",0,MD,,,,,中村隆之|光吉猛修|川口博史,,,
1994-05-20,-,6,SPT,セガ,ウィンブルドン,"￥6,800","￥7,000代",0,MD,,,,,,,,
1994-05-27,-,9,SLG,ＥＡＶ,F117ステルスオペレーション:ナイトストーム,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-05-27,-,9,SPT,セガ,グレイテストヘビーウェイツ,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-05-27,-,9,ACT,セガ,ソニック・ザ・ヘッジホッグ3,"￥5,800","￥6,000代",17,MD,,安原広和,中裕司|浜野隆弘|山元雅信,安原広和|よしだひさよし|飯塚隆|湯田高志|青木國武|横川聡,ブラッド・バクサー|ロバート・グリーン・ブルックス(英語版)|ダリル・ロス|ジェフ・グレース|ダグ・グリグスビー3世|シロッコ|マイケル・ジャクソン(クレジットなし)|瀬上純,,中山隼雄|中裕司,
1994-05-27,-,9,ACT,アクレイム,モータルコンバット,"￥7,800","￥8,000代",0,MD,,,,エド・ブーン|ジョン・トビアス,ダン・フォーデン,,,
1994-05-28,-,9,ACT,ヴァージン,ロボコップVSターミネーター,"￥8,900","￥9,000代",0,MD,,,,,,,,
1994-06-10,-,9,SPT,ＥＡＶ,FIFAインターナショナルサッカー,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-06-17,-,9,RPG,セガ,新創世紀ラグナセンティ,"￥8,000","￥8,000代",6,MD,,,,,,,,
1994-06-24,-,6,ACT,ヴァージン,チャックロックII,"￥8,000","￥8,000代",0,MD,,,,,,,,
1994-06-24,-,6,SPT,アクレイム,チャンピオンズワールドクラスサッカー,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-06-24,-,9,SLG,セガ,ロードモナーク・とことん戦闘伝説,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-06-24,-,12,ACT,タカラ,餓狼伝説2新たなる闘い,"￥9,800","￥10,000代",0,MD,,,,塚本高史|白井影二,清水敏夫|おさかようこ|北村芳彦|幡谷正彦,,川崎英吉,
1994-06-24,-,9,SLG,光栄,大航海時代II,"￥11,800","￥12,000代",0,MD,,,,,菅野よう子,,シブサワ・コウ,
1994-06-25,31,15,ACT,カプコン,スーパーストリートファイターIITHENEWCHALLENGERS,"￥10,900","￥11,000代",12,MD,,西谷亮,,西谷亮(NIN)|安田朗(AKIMAN),下村陽子|阿部功,,岡本吉起,
1994-07-01,-,9,SPT,ＥＡＶ,NBAプロバスケットボール'94,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-07-08,-,9,ACT,マーバ,美少女戦士セーラームーン,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-07-15,-,9,SPT,セガ,Jリーグプロストライカー2,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-07-22,-,9,SLG,セガ,ハイブリッド・フロント,"￥8,800","￥9,000代",0,MD,,,,角田純悦|末弥純|青井邦夫,幡谷尚史|白津順子,,,
1994-07-22,-,9,ACT,セガ,パルスマン,"￥7,800","￥8,000代",0,MD,,杉森建|田尻智,増田順一|太田健程|西橋倫治|太田智道,杉森建|田尻智|杉森建|藤原基史|にしだあつこ,増田順一,たにぐちりょうすけ,,
1994-08-05,-,9,ACT,セガ,ダイナマイトヘッディー,"￥6,800","￥7,000代",0,MD,,麻生宏(MD),前川正人(MD),木村幸一(MD)|荻野誠(MD),鈴木勝彦(MD)|山田耕治(MD)|畑亜貴(MD)|半沢紀雄(MD)|松平あこ(GG),,木村幸一(MD)|鋒山元茂(GG),
1994-08-12,-,11,SHT,サンソフト,パノラマコットン,"￥9,500","￥9,500代",0,MD,,田村英樹,,"田村英樹|Motoi Saito|伊藤しのぶ",平田健一,,,
1994-08-26,-,9,ACT,セガ,エコー・ザ・ドルフィン2,"￥6,800","￥7,000代",0,MD,,,,,,,"E. Ettore Annunziata",
1994-08-26,-,9,SLG,メサイヤ,ラングリッサー2,"￥9,800","￥10,000代",16,MD,,,,,,,,
1994-09-09,-,12,ACT,アクレイム,モータルコンバットII究極神拳,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-09-15,-,9,ACT,コナミ,魂斗羅ザ・ハードコア,"￥9,000","￥9,000代",0,MD,,中里伸也,みやおかけんじ,梅津泰臣,小林でび|荘司朗|みやおかけんじ|山根ミチル|山岡晃|谷口博史,中里伸也,桐田富和,
1994-09-16,-,9,RPG,セガ,ドラゴンスレイヤー英雄伝説,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-09-23,31,6,ACT,コナミ,スパークスターロケットナイトアドベンチャーズ2,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-09-30,-,12,ACT,セガ,幽☆遊☆白書魔強統一戦,"￥8,800","￥9,000代",8,MD,,菊地徹彦,右京雅生|八井田満,菊地徹彦|荻野誠,村田智|鈴木勝彦|畑亜貴|半沢紀雄,,,
1994-10-21,-,9,ACT,カプコン,ロックマンメガワールド,"￥8,500","￥8,500代",0,MD,,,,,,,,
1994-10-28,30,9,ACT,セガ,ソニック＆ナックルズ,"￥7,800","￥8,000代",7,MD,,安原広和,中裕司|浜野隆弘|山元雅信,安原広和|よしだひさよし|飯塚隆|湯田高志|青木國武|横川聡,"en:Howard Drossin|瀬上純",,中山隼雄|中裕司|豊田信夫,
1994-10-28,-,10,ACT,セガ,ソニック＆ナックルズ+その他,-,-,0,MD,,,,,,,,
1994-10-28,-,11,ACT,セガ,ソニック＆ナックルズ+ソニック1,-,-,0,MD,,,,,,,,
1994-10-28,-,13,ACT,セガ,ソニック＆ナックルズ+ソニック2,-,-,0,MD,,,,,,,,
1994-10-28,-,14,ACT,セガ,ソニック＆ナックルズ+ソニック3,-,-,0,MD,,,,,,,,
1994-11-18,-,12,ACT,アトラス,豪血寺一族,"￥9,800","￥10,000代",0,MD,,,,,,,,
1994-11-19,-,12,ACT,セガ,サムライスピリッツ,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-12-02,-,9,PUZ,コンパイル,ぷよぷよ通,"￥6,800","￥7,000代",12,MD,,,,,,,,
1994-12-03,30,9,SHT,セガ,DOOM,"￥7,800","￥8,000代",0,32X,,,ジョン・D・カーマック|ジョン・ロメロ|デイブ・テイラー,ジョン・ロメロ|トム・ホール|サンディ・ピーターセン|エイドリアン・カーマック|ケヴィン・クラウド,ボビー・プリンス,,,
1994-12-03,-,12,SHT,セガ,スターウォーズ・アーケード,"￥8,800","￥9,000代",0,32X,,,,,,,,
1994-12-03,-,9,SHT,セガ,スペースハリアー,"￥4,980","￥5,000代",0,32X,,藤井睦弘(セガ・マークIII),三船敏(アーケード)|川竹英士(アーケード)|中裕司(セガ・マークIII),鈴木裕(アーケード)|麻生宏(アーケード)|津田知介(アーケード)|永田英朗(アーケード)|貞森康毅(セガ・マークIII),川口博史(アーケード)|鈴木裕(アーケード)|上保徳彦(セガ・マークIII),中裕司(セガ・マークIII)|藤井睦弘(セガ・マークIII)|百田浩司(セガ・マークIII),金成貫(アーケード)|中裕司(セガ・マークIII),
1994-12-09,-,12,RPG,セガ,ストーリー・オブ・トア光を継ぐ者,"￥8,800","￥9,000代",0,MD,,,高橋幸生|小山英樹|河野明敏,内村語|古代彩乃|有賀ヒトシ,古代祐三,小川珠里,古代祐三,
1994-12-09,-,12,ACT,ヴァージン,ライオンキング,"￥7,800","￥8,000代",0,MD,,,,,ハンス・ジマー,なし,,
1994-12-16,-,6,ACT,アルトロン,トムとジェリー,"￥8,800","￥9,000代",0,MD,,,,,,,,
1994-12-16,-,9,RAC,アクレイム,ナイジェルマンセル・インディカー,"￥7,800","￥8,000代",0,MD,,,,,,,,
1994-12-16,-,12,RAC,セガ,バーチャレーシングデラックス,"￥8,800","￥9,000代",0,32X,,,,,,,,
1994-12-16,-,9,ACT,カプコン,ミッキーとミニーマジカルアドベンチャー2,"￥7,800","￥8,000代",0,MD,,,篠原雅嗣,,友澤眞,,ノア・ダッドレー|ゲーリー・グレイパー,
1994-12-20,-,9,SPT,テクモ,テクモスーパーボウル2スペシャルエディション,"￥9,980","￥10,000代",0,MD,,,,,,,,
1995-01-13,-,9,SHT,セガ,アフターバーナー・コンプリート,"￥4,980","￥5,000代",0,32X,,,,,,,,
1995-01-13,31,9,TAB,セガ,イチダントアール,"￥6,800","￥7,000代",0,MD,,,,,,,,
1995-01-20,-,9,RPG,セガ,ドラゴンスレイヤー英雄伝説II,"￥8,800","￥9,000代",0,MD,,,,,,,,
1995-01-27,-,12,ACT,セガ,サイバーブロール,"￥7,800","￥8,000代",0,32X,,,,,,,,
1995-02-17,-,9,ACT,セガ,リスター・ザ・シューティングスター,"￥6,800","￥7,000代",0,MD,,,金子博政|吉田茂|ひらいなおみ|松本卓也,西野陽|新村岳史|三宅拓巳|上川祐司,佐々木朋子,,麻生宏|押谷眞|石井洋児|金成実,
1995-02-24,-,12,SPT,セガ,GOLFMAGAZINEPRESENTS36GREATHOLESSTARRINGFREDCOUPLES,"￥8,800","￥9,000代",0,32X,,,,,,,,
1995-02-24,-,12,SPT,アクレイム,NBAJAMトーナメントエディション,"￥8,800","￥9,000代",0,MD,,,,,,,,
1995-02-24,-,12,SPT,アクレイム,NFLクォーターバッククラブ'95,"￥8,800","￥9,000代",0,MD,,,,,,,,
1995-02-24,-,9,ACT,セガ,エイリアンソルジャー,"￥6,800","￥7,000代",0,MD,,,菅波秀幸,進藤要,半沢紀雄,,菅波秀幸,
1995-02-24,-,12,ACT,セガ,メタルヘッド,"￥7,800","￥8,000代",0,32X,,,,,,,,
